t,V,Q
3.9E-6,2.80202286935619,3.20475125387996E-5
3.97499999999999E-6,2.7994634130222,3.20338297857849E-5
4.05E-6,2.79519333627049,3.20192826592374E-5
4.12499999999999E-6,2.79216743459201,3.2004580267165E-5
4.20000000000001E-6,2.78694068268614,3.19900933912309E-5
4.275E-6,2.78522982384984,3.19750596213533E-5
4.35000000000001E-6,2.77971086799462,3.19595901932818E-5
4.425E-6,2.77611538573492,3.19445726453791E-5
4.49999999999999E-6,2.77220650340987,3.19292816556206E-5
4.575E-6,2.76986790647006,3.19130892042723E-5
4.64999999999999E-6,2.76501577592662,3.1897418161689E-5
4.72500000000001E-6,2.76094065979796,3.18832325410955E-5
4.8E-6,2.75980432402084,3.18685231993468E-5
4.87500000000001E-6,2.75426465029104,3.18528637516841E-5
4.95E-6,2.74841251160924,3.18378995024446E-5
5.02499999999999E-6,2.74546054424663,3.18231507704803E-5
5.1E-6,2.74434516474812,3.18072966534348E-5
5.17499999999999E-6,2.73709204240676,3.17916626954979E-5
5.25000000000001E-6,2.73512005918692,3.1776638196782E-5
5.32499999999999E-6,2.73247866094552,3.17617226089197E-5
5.40000000000001E-6,2.72770564276234,3.17469182624913E-5
5.475E-6,2.72526438604782,3.17322923452809E-5
5.55000000000001E-6,2.72214335535627,3.17177753411979E-5
5.625E-6,2.71759119659637,3.17026674099855E-5
5.69999999999999E-6,2.71246969415315,3.16875015450974E-5
5.77500000000001E-6,2.71066936263323,3.16725650968373E-5
5.84999999999999E-6,2.70484995954703,3.16578372184496E-5
5.92500000000001E-6,2.70105198444744,3.16431047073233E-5
6E-6,2.69842094515425,3.1628747600367E-5
6.07500000000001E-6,2.69462508295637,3.16143395116852E-5
6.15E-6,2.68859776913396,3.15995166308916E-5
6.22499999999999E-6,2.68700275718529,3.15842094168844E-5
6.3E-6,2.68484900042622,3.1568950859707E-5
6.37499999999999E-6,2.67954030662749,3.15542067536601E-5
6.45000000000001E-6,2.67486477010916,3.15393514220956E-5
6.525E-6,2.67148755613689,3.15235598691905E-5
6.60000000000001E-6,2.66832226014903,3.15084635317618E-5
6.675E-6,2.66376257055472,3.14937217494739E-5
6.74999999999999E-6,2.65998507489657,3.14787204178618E-5
6.825E-6,2.65702533834646,3.14637677578586E-5
6.89999999999999E-6,2.65422782680925,3.14491256084415E-5
6.97500000000001E-6,2.64859043434935,3.14348797372347E-5
7.05E-6,2.64862151264187,3.14181218450722E-5
7.12500000000001E-6,2.64118119879949,3.14021495471482E-5
7.2E-6,2.63759348437397,3.13894516666192E-5
7.27499999999999E-6,2.63340793923216,3.13790433344101E-5
7.35E-6,2.62989957701156,3.13666930593456E-5
7.42499999999999E-6,2.62773781124942,3.13506906275884E-5
7.50000000000001E-6,2.62183905591464,3.13326975927355E-5
7.57499999999999E-6,2.61888190909612,3.13147717649936E-5
7.65000000000001E-6,2.6143219810905,3.12972074477533E-5
7.725E-6,2.6099751418873,3.12802641755595E-5
7.79999999999999E-6,2.60825934197728,3.12658004735504E-5
7.875E-6,2.60122189819176,3.12527202369013E-5
7.94999999999999E-6,2.59991956700778,3.12387200031604E-5
8.02500000000001E-6,2.5948823578723,3.1223679279059E-5
8.09999999999999E-6,2.5920410579487,3.12069167598422E-5
8.17500000000001E-6,2.58957107435653,3.11896861362079E-5
8.25E-6,2.5855934385976,3.1173952521526E-5
8.32500000000001E-6,2.58219574514751,3.11603948979292E-5
8.4E-6,2.5777019808369,3.11467283680262E-5
8.47499999999999E-6,2.57418584936331,3.1133376998501E-5
8.55000000000001E-6,2.57033960027129,3.11218725489616E-5
8.62499999999999E-6,2.56615640648615,3.11080206219743E-5
8.70000000000001E-6,2.56244296167951,3.10901202805477E-5
8.775E-6,2.55872127219427,3.10699605257713E-5
8.85000000000001E-6,2.55385077367045,3.10515387937696E-5
8.925E-6,2.55122256391714,3.10375246618128E-5
8.99999999999999E-6,2.54713708749059,3.10267594609357E-5
9.075E-6,2.54229766717199,3.10150997617876E-5
9.14999999999999E-6,2.54032309423874,3.10008770645058E-5
9.22500000000001E-6,2.53709422425108,3.09857459650527E-5
9.3E-6,2.53454253718464,3.09691502949127E-5
9.37500000000001E-6,2.53114201554072,3.09511224957617E-5
9.45E-6,2.52578929485698,3.09337134406356E-5
9.52499999999999E-6,2.52201956843,3.09184432964957E-5
9.6E-6,2.5186319954877,3.09052193687787E-5
9.67499999999999E-6,2.51470263372848,3.08918679958429E-5
9.75000000000001E-6,2.51149966248285,3.08779256912301E-5
9.825E-6,2.50769367843841,3.08621781703742E-5
9.90000000000001E-6,2.50379539479709,3.08445188348118E-5
9.975E-6,2.49957100226984,3.08269730633053E-5
1.005E-5,2.49521380419119,3.08111259107154E-5
1.0125E-5,2.49239298506963,3.07962752118895E-5
1.02E-5,2.48783046593908,3.07818833520038E-5
1.0275E-5,2.48489662810552,3.07679341045359E-5
1.035E-5,2.48179372557879,3.0753363798379E-5
1.0425E-5,2.477033657436,3.07369836432404E-5
1.05E-5,2.47226605712731,3.0720218813907E-5
1.0575E-5,2.46858086373631,3.07041491864076E-5
1.065E-5,2.46707556292622,3.06887724438042E-5
1.0725E-5,2.4631873998509,3.06738475847803E-5
1.08E-5,2.45902281109684,3.06587975849698E-5
1.0875E-5,2.45626297622893,3.06438194261457E-5
1.095E-5,2.45228039933809,3.06282619282916E-5
1.1025E-5,2.44656624581639,3.06119605649528E-5
1.11E-5,2.44286292291453,3.05958445907402E-5
1.1175E-5,2.43955470075107,3.05799116841686E-5
1.125E-5,2.43710826460246,3.05640297536382E-5
1.1325E-5,2.43243248831222,3.05488407193726E-5
1.14E-5,2.4271007238889,3.05340201486956E-5
1.1475E-5,2.42355610529866,3.0518434860094E-5
1.155E-5,2.41785748879865,3.05019759302086E-5
1.1625E-5,2.4168525396848,3.04856421274674E-5
1.17E-5,2.41488055646859,3.04700220643359E-5
1.1775E-5,2.40752218460638,3.04546685104369E-5
1.185E-5,2.40636112221491,3.04397552349649E-5
1.1925E-5,2.40198579460357,3.04252196908324E-5
1.2E-5,2.39693587518504,3.0410647074559E-5
1.2075E-5,2.39341715397258,3.03954534098285E-5
1.215E-5,2.39077575575302,3.03793559722548E-5
1.2225E-5,2.38534627258141,3.03631913378019E-5
1.23E-5,2.38316119916944,3.03474299244145E-5
1.2375E-5,2.37822170879317,3.03310266044458E-5
1.245E-5,2.37470298761709,3.03144749754498E-5
1.2525E-5,2.37283884362059,3.02985258491771E-5
1.26E-5,2.36773028999541,3.0282859434785E-5
1.2675E-5,2.36323182302967,3.02662753595655E-5
1.275E-5,2.35943855054884,3.024934599923E-5
1.2825E-5,2.35564834466222,3.02325278689597E-5
1.29E-5,2.35368130251972,3.02159414688444E-5
1.2975E-5,2.35007051885568,3.01999413597093E-5
1.305E-5,2.34722380102121,3.01844093561286E-5
1.3125E-5,2.34191769693952,3.01687498959603E-5
1.32E-5,2.33933469458807,3.015316459599E-5
1.3275E-5,2.33575498773225,3.01365017198759E-5
1.335E-5,2.33051010771978,3.01198458025331E-5
1.3425E-5,2.32805590093576,3.0104387953466E-5
1.35E-5,2.32338813366314,3.00891966068101E-5
1.3575E-5,2.31836670137218,3.0073743396166E-5
1.365E-5,2.31627392881582,3.00585219224981E-5
1.3725E-5,2.31315548788498,3.0043548402097E-5
1.38E-5,2.30894663377639,3.00278101637714E-5
1.3875E-5,2.30584373261754,3.001127706573E-5
1.395E-5,2.30032194860487,2.99950104678261E-5
1.4025E-5,2.29729580991934,2.99786836158982E-5
1.41E-5,2.29158942419544,2.99622084560799E-5
1.4175E-5,2.29048181523776,2.99455386302894E-5
1.425E-5,2.28841494146709,2.99297076826214E-5
1.4325E-5,2.28067182633767,2.99131792264135E-5
1.44E-5,2.27879732347301,2.98957817559762E-5
1.4475E-5,2.27501982782942,2.98790771681613E-5
1.455E-5,2.27256303135746,2.98631813348675E-5
1.4625E-5,2.26768735470195,2.98463353967967E-5
1.47E-5,2.26208362876732,2.98293735913746E-5
1.4775E-5,2.25880154380083,2.98136654652817E-5
1.485E-5,2.25562847860365,2.97986038921511E-5
1.4925E-5,2.25223313645201,2.97825736582777E-5
1.5E-5,2.24994823142278,2.97665225708278E-5
1.5075E-5,2.24330306165884,2.97504946573028E-5
1.515E-5,2.24047447194552,2.97343207460039E-5
1.5225E-5,2.2380021370549,2.97185732296955E-5
1.53E-5,2.23422487982989,2.97039125470502E-5
1.5375E-5,2.22982106506188,2.9688769865182E-5
1.545E-5,2.22837792064038,2.96728045032921E-5
1.5525E-5,2.2238154030123,2.96573674987066E-5
1.56E-5,2.2194141778813,2.96417381644135E-5
1.5675E-5,2.21697292110857,2.96246952366115E-5
1.575E-5,2.21297715727214,2.96079211247478E-5
1.5825E-5,2.20710170962356,2.95914807099008E-5
1.59E-5,2.20455779165004,2.95743010532128E-5
1.5975E-5,2.2013056141508,2.95570194410318E-5
1.605E-5,2.19694064680461,2.9540850159061E-5
1.6125E-5,2.19130325430105,2.95247805338353E-5
1.62E-5,2.18753611756929,2.95079322697317E-5
1.6275E-5,2.18595405581382,2.9491037650957E-5
1.635E-5,2.18050644442646,2.9474307574553E-5
1.6425E-5,2.17709038302509,2.94579181482528E-5
1.65E-5,2.17436704418596,2.94423189318767E-5
1.6575E-5,2.16959402606098,2.94269074295227E-5
1.665E-5,2.16481841810255,2.94108772024706E-5
1.6725E-5,2.16122293585013,2.93945549844182E-5
1.68E-5,2.15878685721636,2.93788422233129E-5
1.6875E-5,2.1548758633502,2.93623346149974E-5
1.695E-5,2.15292459802676,2.93454770751848E-5
1.7025E-5,2.14979038021502,2.93289810424631E-5
1.71E-5,2.14551795222305,2.93115789256447E-5
1.7175E-5,2.14038350113642,2.92946055230283E-5
1.725E-5,2.13856480166523,2.92784825923181E-5
1.7325E-5,2.1328560659962,2.926178959715E-5
1.74E-5,2.12696766966055,2.92446261806267E-5
1.7475E-5,2.12568322820098,2.92279076843641E-5
1.755E-5,2.12312636158403,2.92114417775175E-5
1.7625E-5,2.11710163756597,2.91939724683674E-5
1.77E-5,2.11551415635713,2.91768368516866E-5
1.7775E-5,2.11162647017718,2.91600951849096E-5
1.785E-5,2.10324502103994,2.91426930805967E-5
1.7925E-5,2.10416637088146,2.9125527327809E-5
1.8E-5,2.09949860355791,2.91094159761032E-5
1.8075E-5,2.09368696838592,2.90930798473293E-5
1.815E-5,2.09083507105915,2.90762895191751E-5
1.8225E-5,2.08838345536005,2.90599603400777E-5
1.83E-5,2.08391582681306,2.90433994285514E-5
1.8375E-5,2.07914798951915,2.90260529398396E-5
1.845E-5,2.07557322510492,2.90099670835441E-5
1.8525E-5,2.07289556920968,2.89930029554998E-5
1.86E-5,2.06726076646682,2.89747758781016E-5
1.8675E-5,2.06462195934673,2.8959387555357E-5
1.875E-5,2.0621936512829,2.89476536891897E-5
1.8825E-5,2.05743617151838,2.89345201447824E-5
1.89E-5,2.05363277852975,2.89179082538044E-5
1.8975E-5,2.04744181930382,2.8899345160178E-5
1.905E-5,2.04690849496492,2.88806337450188E-5
1.9125E-5,2.04243309866378,2.88625410659264E-5
1.92E-5,2.03624449073631,2.88449396708608E-5
1.9275E-5,2.03310816008106,2.88284274343541E-5
1.935E-5,2.03085126664464,2.88137227287546E-5
1.9425E-5,2.02600666686285,2.87991686513939E-5
1.95E-5,2.02348087850932,2.87831824404747E-5
1.9575E-5,2.01995697647307,2.87654211391875E-5
1.965E-5,2.01606152102558,2.87472241785695E-5
1.9725E-5,2.01218395535343,2.87298730468872E-5
1.98E-5,2.00962709013347,2.87142043132836E-5
1.9875E-5,2.00382063433735,2.86994926523234E-5
1.995E-5,2.0011248502482,2.86845029190424E-5
2.0025E-5,1.99650099065129,2.86711098355427E-5
2.01E-5,1.9941572142483,2.86567921199388E-5
2.0175E-5,1.98909705377391,2.86375314984458E-5
2.025E-5,1.98394706292983,2.86149107192186E-5
2.0325E-5,1.98275221337771,2.85941067352389E-5
2.04E-5,1.97800003365355,2.85777173112124E-5
2.0475E-5,1.97574596707218,2.85637958635869E-5
2.055E-5,1.97051921516631,2.85503564276897E-5
2.0625E-5,1.96729552461274,2.85362148334611E-5
2.07E-5,1.96187122236679,2.85202935161258E-5
2.0775E-5,1.95853710287283,2.85026504070857E-5
2.085E-5,1.95466742560475,2.84836215157478E-5
2.0925E-5,1.95114340569798,2.8464652877297E-5
2.1E-5,1.946965749033,2.84473805442357E-5
2.1075E-5,1.94461408287261,2.84323977503993E-5
2.115E-5,1.94100824028228,2.8417931726905E-5
2.1225E-5,1.93662514474217,2.84022328753843E-5
2.13E-5,1.93151930004333,2.83841934915446E-5
2.1375E-5,1.93134505867001,2.8365136785585E-5
2.145E-5,1.92449739605163,2.83464462251393E-5
2.1525E-5,1.92042746075403,2.83284137909759E-5
2.16E-5,1.91893498931986,2.83121008270321E-5
2.1675E-5,1.91243334185073,2.82965108909126E-5
2.175E-5,1.91130501364332,2.82801840321635E-5
2.1825E-5,1.90646818309997,2.82630020699064E-5
2.19E-5,1.90353952471141,2.82452871119217E-5
2.1975E-5,1.89774342784167,2.82265756944888E-5
2.205E-5,1.89584573516131,2.82075514347527E-5
2.2125E-5,1.89168867847856,2.81896302283807E-5
2.22E-5,1.88727968431285,2.81723717992197E-5
2.2275E-5,1.88493060781129,2.81556092777292E-5
2.235E-5,1.88124035421733,2.81388305308532E-5
2.2425E-5,1.87771374319654,2.81212916953806E-5
2.25E-5,1.87528284552481,2.81033241411587E-5
2.2575E-5,1.86895543923619,2.80851688990626E-5
2.265E-5,1.86587584712051,2.80669649773995E-5
2.2725E-5,1.85925058200464,2.80495675160572E-5
2.28E-5,1.85625563935118,2.80333217683193E-5
2.2875E-5,1.85312942922555,2.80168929483929E-5
2.295E-5,1.851070324606,2.79999960149542E-5
2.3025E-5,1.8457125436611,2.7982675018242E-5
2.31E-5,1.84423055180323,2.79652057011339E-5
2.3175E-5,1.83881142765258,2.79473679272584E-5
2.325E-5,1.83682896622431,2.79298592142504E-5
2.3325E-5,1.83121747110945,2.79129947304457E-5
2.34E-5,1.82876597467784,2.78961881757692E-5
2.3475E-5,1.82467531873353,2.78797199576692E-5
2.355E-5,1.82203121303555,2.78637847273387E-5
2.3625E-5,1.8189869434058,2.78472886980275E-5
2.37E-5,1.81373182358165,2.78297684105626E-5
2.3775E-5,1.80917719425579,2.78123987501995E-5
2.385E-5,1.8050276670323,2.77952052021168E-5
2.3925E-5,1.80363291578342,2.77777868621867E-5
2.4E-5,1.79779267423819,2.77612769392071E-5
2.4075E-5,1.7949719730017,2.7744637237018E-5
2.415E-5,1.79138425988585,2.77264588084914E-5
2.4225E-5,1.78681656131029,2.77089315588445E-5
2.43E-5,1.78378006228686,2.76919720612652E-5
2.4375E-5,1.77889920480756,2.76735943544913E-5
2.445E-5,1.77839978697684,2.76550938090893E-5
2.4525E-5,1.77153929480791,2.76380207610965E-5
2.46E-5,1.77034715429854,2.76209708745231E-5
2.4675E-5,1.76642815274626,2.76032582323393E-5
2.475E-5,1.76110651024592,2.75861110275591E-5
2.4825E-5,1.75874719402727,2.75689985791189E-5
2.49E-5,1.753320181458,2.75507761230907E-5
2.4975E-5,1.75094544602998,2.75328920013652E-5
2.505E-5,1.74552891299336,2.75159719019595E-5
2.5125E-5,1.74287715584014,2.74987992085903E-5
2.52E-5,1.73938174365994,2.7482147916028E-5
2.5275E-5,1.73315946775928,2.74660319463629E-5
2.535E-5,1.73167747591596,2.74489334097811E-5
2.5425E-5,1.72835383460133,2.74317468147853E-5
2.55E-5,1.72303478181802,2.74146645013152E-5
2.5575E-5,1.72020360240221,2.73966969539145E-5
2.565E-5,1.71743364702652,2.73782705755317E-5
2.5725E-5,1.71268640831786,2.73606320980934E-5
2.58E-5,1.70680849016153,2.73421686430222E-5
2.5875E-5,1.70626504539486,2.73228802012231E-5
2.595E-5,1.70150497585509,2.73049891275476E-5
2.6025E-5,1.69885321864367,2.72874479740004E-5
2.61E-5,1.69611693121933,2.72686021446192E-5
2.6175E-5,1.6917312446234,2.72503681027653E-5
2.625E-5,1.68766130932581,2.72338720734542E-5
2.6325E-5,1.68147011171768,2.72170214969604E-5
2.64E-5,1.68063163472779,2.71991559141476E-5
2.6475E-5,1.67551543244135,2.71819206498166E-5
2.655E-5,1.67094502493946,2.71652879018513E-5
2.6625E-5,1.66649293614991,2.71479020115553E-5
2.67E-5,1.66284824617414,2.71312993974232E-5
2.6775E-5,1.65867564975578,2.71150003555696E-5
2.685E-5,1.65633964254029,2.70975148198972E-5
2.6925E-5,1.65299528337291,2.70796677828182E-5
2.7E-5,1.64949986979572,2.70627685392628E-5
2.7075E-5,1.64340356411358,2.70449539472705E-5
2.715E-5,1.64328111737941,2.70267616068855E-5
2.7225E-5,1.64004447829884,2.70097209948844E-5
2.73E-5,1.63462276576992,2.69927545408075E-5
2.7375E-5,1.62976262614338,2.69749538458941E-5
2.745E-5,1.62702645787012,2.69568750650176E-5
2.7525E-5,1.62266137131464,2.69396189448363E-5
2.76E-5,1.61857860390537,2.6921978143639E-5
2.7675E-5,1.61448276986575,2.69034196747932E-5
2.775E-5,1.61366501224202,2.68854243127708E-5
2.7825E-5,1.60917395685774,2.68676606956827E-5
2.79E-5,1.60347793147175,2.68502377298352E-5
2.7975E-5,1.60044932080873,2.68328031747514E-5
2.805E-5,1.59520950105016,2.68151971412628E-5
2.8125E-5,1.59344036697384,2.67973385069895E-5
2.82E-5,1.58928060002599,2.67797486818334E-5
2.8275E-5,1.58612602059238,2.67618413850461E-5
2.835E-5,1.57947849942811,2.67436282001794E-5
2.8425E-5,1.57943034597647,2.67252481537305E-5
2.85E-5,1.57583215350259,2.67074428078886E-5
2.8575E-5,1.57038972160753,2.66897185776055E-5
2.865E-5,1.56755607162577,2.66719132363111E-5
2.8725E-5,1.56299355399769,2.66536096669978E-5
2.88E-5,1.55889772001628,2.66349052003782E-5
2.8875E-5,1.55577927904178,2.66159527736704E-5
2.895E-5,1.5531351718304,2.65970351033028E-5
2.9025E-5,1.54695704353016,2.65787268978403E-5
2.91E-5,1.545154122235,2.65602958730764E-5
2.9175E-5,1.53945032758147,2.65414639510061E-5
2.925E-5,1.53701425024283,2.65229332751815E-5
2.9325E-5,1.5311051347011,2.65040735430369E-5
2.94E-5,1.52978702547934,2.64847317980272E-5
2.9475E-5,1.52453437477325,2.64656333837774E-5
2.955E-5,1.51969754411348,2.64469242855559E-5
2.9625E-5,1.51646349474995,2.64281085911448E-5
2.97E-5,1.51345289446853,2.64095756063406E-5
2.9775E-5,1.50906461809736,2.63908317472316E-5
2.985E-5,1.50430713967162,2.63722640106348E-5
2.9925E-5,1.50212983549081,2.63541759654179E-5
3E-5,1.49835763994579,2.63351702411838E-5
3.0075E-5,1.49282031751445,2.63133211341049E-5
3.015E-5,1.49016338086894,2.62942829772898E-5
3.0225E-5,1.48595804890592,2.62787926717674E-5
3.03E-5,1.48173883587096,2.6264013804833E-5
3.0375E-5,1.47800431548912,2.62469755279595E-5
3.045E-5,1.47721516557012,2.62276917177622E-5
3.0525E-5,1.4735990832045,2.62070174959391E-5
3.06E-5,1.46961885767032,2.61867812549321E-5
3.0675E-5,1.46504845150721,2.61670988666399E-5
3.075E-5,1.46174293832828,2.61479772739177E-5
3.0825E-5,1.45825011452634,2.61297942035575E-5
3.09E-5,1.45317170664875,2.61127443317634E-5
3.0975E-5,1.45140763285544,2.60956643238623E-5
3.105E-5,1.44828401233044,2.60769575312099E-5
3.1125E-5,1.44158987462961,2.60567398370736E-5
3.12E-5,1.44036406611067,2.60367561923038E-5
3.1275E-5,1.43734051712763,2.60180424579331E-5
3.135E-5,1.43329388817747,2.6000346030903E-5
3.1425E-5,1.42738477391631,2.59825754550436E-5
3.15E-5,1.42435086466812,2.5966846467416E-5
3.1575E-5,1.42017320794493,2.59518219561945E-5
3.165E-5,1.41472041719626,2.59333515525838E-5
3.1725E-5,1.41372323729538,2.59108164977797E-5
3.18E-5,1.41087134002682,2.58880288535595E-5
3.1875E-5,1.40582918836244,2.58680174009892E-5
3.195E-5,1.40204651473996,2.58511714504128E-5
3.2025E-5,1.39662480069764,2.58358109275106E-5
3.21E-5,1.39264198550463,2.58202951413573E-5
3.2175E-5,1.38865140110229,2.58035210317673E-5
3.225E-5,1.38519908197431,2.57842789537345E-5
3.2325E-5,1.38231197995574,2.5762538751825E-5
3.24E-5,1.37860606733684,2.57407452512522E-5
3.2475E-5,1.37470248371337,2.57210651798978E-5
3.255E-5,1.37156862352949,2.57035541533626E-5
3.2625E-5,1.36777029082386,2.5687058128599E-5
3.27E-5,1.36265149742339,2.56708123763136E-5
3.2775E-5,1.359809959023,2.56524207542708E-5
3.285E-5,1.35763771652218,2.56314869922185E-5
3.2925E-5,1.35290884442602,2.5610291363904E-5
3.3E-5,1.34822812706206,2.55902938175078E-5
3.3075E-5,1.34575838183027,2.55713877431975E-5
3.315E-5,1.342181027699,2.55530470971959E-5
3.3225E-5,1.33857000567459,2.55354248315007E-5
3.33E-5,1.33344332379729,2.5517074917748E-5
3.3375E-5,1.33080451522928,2.54972488452091E-5
3.345E-5,1.32746003691081,2.54773231307044E-5
3.3525E-5,1.32022504270517,2.54575364642971E-5
3.36E-5,1.3192917943883,2.54377822372921E-5
3.3675E-5,1.31416758307696,2.54189943472709E-5
3.375E-5,1.31008999649875,2.54009456911327E-5
3.3825E-5,1.30917216867183,2.5382649070359E-5
3.39E-5,1.30295248400161,2.5364097555737E-5
3.3975E-5,1.30108834006332,2.5343696782591E-5
3.405E-5,1.29707444657779,2.53216993619374E-5
3.4125E-5,1.2932020617367,2.53009579420983E-5
3.42E-5,1.28893716453549,2.52817923218744E-5
3.4275E-5,1.28620087571416,2.52621470023125E-5
3.435E-5,1.28280553344611,2.52425410729661E-5
3.4425E-5,1.2776660207377,2.52241957885415E-5
3.45E-5,1.27382884070484,2.5205319843517E-5
3.4575E-5,1.27072346903824,2.51844857257041E-5
3.465E-5,1.26709690719817,2.51644626884451E-5
3.4725E-5,1.26070803990606,2.51449378905736E-5
3.48E-5,1.25872828748051,2.5124641409185E-5
3.4875E-5,1.2550458016989,2.51051606308571E-5
3.495E-5,1.25185318949607,2.50868454734445E-5
3.5025E-5,1.2485932412741,2.50677795031444E-5
3.51E-5,1.24549292989049,2.50478167085407E-5
3.5175E-5,1.24045595905718,2.50283938582041E-5
3.525E-5,1.23618329264664,2.50089524700917E-5
3.5325E-5,1.2328595320645,2.49890059008734E-5
3.54E-5,1.22957461892601,2.49703987513237E-5
3.5475E-5,1.22517080425259,2.49527185530897E-5
3.555E-5,1.22071094631192,2.49343431484743E-5
3.5625E-5,1.21708697413069,2.4915247053436E-5
3.57E-5,1.21167314996219,2.48956341891925E-5
3.5775E-5,1.20971658599537,2.48755717458018E-5
3.585E-5,1.20712099120228,2.48551918387379E-5
3.5925E-5,1.20208919991946,2.48345709246731E-5
3.6E-5,1.19881464570735,2.48147587560344E-5
3.6075E-5,1.19535196771121,2.47958341450853E-5
3.615E-5,1.19120009063717,2.47768376908759E-5
3.6225E-5,1.18643225182986,2.47571970188319E-5
3.63E-5,1.1849476702695,2.4737611953294E-5
3.6375E-5,1.1810442072523,2.47177395374525E-5
3.645E-5,1.17535595101744,2.46974615870185E-5
3.6525E-5,1.17022149865024,2.4677820910427E-5
3.66E-5,1.16919324181017,2.46589936199585E-5
3.6675E-5,1.16491810483367,2.4639503569332E-5
3.675E-5,1.16149686399822,2.46194110057505E-5
3.6825E-5,1.15693175508149,2.45991376937395E-5
3.69E-5,1.15264861047708,2.45782989488723E-5
3.6975E-5,1.15018675372212,2.45568901349998E-5
3.705E-5,1.14841479139377,2.45358938019857E-5
3.7125E-5,1.14195717074417,2.45151801853996E-5
3.72E-5,1.13852556952715,2.44948952841523E-5
3.7275E-5,1.13365766211736,2.44745292832624E-5
3.735E-5,1.13032872071508,2.44537693347425E-5
3.7425E-5,1.12904687046048,2.44330279126296E-5
3.75E-5,1.12272970396534,2.44129260949395E-5
3.7575E-5,1.11806193664179,2.43918579482237E-5
3.765E-5,1.11553614831737,2.43702544820214E-5
3.7725E-5,1.11138426972993,2.43494528127058E-5
3.78E-5,1.10669578321485,2.43290404685134E-5
3.7875E-5,1.10337979188207,2.43076177575619E-5
3.795E-5,1.10022096668344,2.42860861118824E-5
3.8025E-5,1.0949319392379,2.42664825244849E-5
3.81E-5,1.09293935596306,2.42469600435511E-5
3.8175E-5,1.08924121251348,2.42260193420542E-5
3.825E-5,1.08440697305868,2.42053219622222E-5
3.8325E-5,1.08215019747822,2.41858435053795E-5
3.84E-5,1.07852634593237,2.41665087282361E-5
3.8475E-5,1.07379217516372,2.414644398155E-5
3.855E-5,1.07010698033937,2.41262100643019E-5
3.8625E-5,1.06831182965052,2.41066875719995E-5
3.87E-5,1.06480605720517,2.40862265493769E-5
3.8775E-5,1.05898147321513,2.40652997495065E-5
